iter	Passed	Remaining
137	1710	10687
138	1714	10622
139	1717	10550
140	1722	10495
141	1740	10515
142	1753	10510
143	1772	10536
144	1792	10567
145	1802	10545
146	1810	10504
147	1816	10459
148	1834	10475
149	1852	10494
150	1870	10516
151	1890	10545
152	1907	10562
153	1929	10598
154	1955	10662
155	1980	10713
156	2002	10753
157	2018	10757
158	2022	10697
159	2036	10693
160	2050	10684
161	2064	10677
162	2066	10612
163	2069	10549
164	2084	10546
165	2100	10555
166	2107	10512
167	2120	10503
168	2122	10435
169	2136	10433
170	2150	10423
171	2165	10424
172	2179	10419
173	2192	10406
174	2207	10406
175	2222	10407
176	2224	10343
177	2227	10287
178	2241	10283
179	2256	10281
180	2270	10273
181	2273	10216
182	2281	10184
183	2295	10181
184	2297	10122
185	2312	10118
186	2326	10115
187	2340	10110
188	2342	10051
189	2356	10044
190	2370	10040
191	2394	10078
192	2406	10060
193	2421	10061
194	2445	10097
195	2463	10104
196	2484	10126
197	2489	10083
198	2510	10103
199	2527	10110
200	2534	10075
201	2553	10088
202	2554	10031
203	2570	10028
204	2573	9981
205	2588	9975
206	2601	9967
207	2616	9961
208	2636	9978
209	2657	9995
210	2674	10000
211	2682	9971
212	2699	9972
213	2713	9966
214	2728	9960
215	2742	9955
216	2756	9947
217	2771	9943
218	2787	9940
219	2802	9935
220	2817	9932
221	2820	9883
222	2834	9874
223	2850	9875
224	2866	9872
225	2868	9823
226	2883	9819
227	2898	9812
228	2901	9767
229	2916	9763
230	2932	9761
231	2947	9757
232	2951	9716
233	2966	9710
234	2980	9702
235	2995	9696
236	3011	9694
237	3033	9710
238	3053	9723
239	3056	9678
240	3074	9684
241	3100	9711
242	3121	9725
243	3128	9693
244	3152	9714
245	3176	9737
246	3196	9745
247	3216	9752
248	3236	9760
249	3257	9771
250	3277	9779
251	3296	9784
252	3315	9788
253	3333	9791
254	3349	9785
255	3366	9783
256	3386	9789
257	3406	9797
258	3432	9821
259	3456	9838
260	3476	9843
261	3496	9849
262	3511	9841
263	3528	9836
264	3529	9789
265	3544	9779
266	3559	9772
267	3574	9763
268	3589	9755
269	3604	9746
270	3620	9740
271	3640	9743
272	3659	9744
273	3682	9756
274	3700	9755
275	3717	9752
276	3734	9748
277	3752	9744
278	3774	9753
279	3795	9761
280	3812	9756
281	3835	9764
282	3849	9753
283	3865	9746
284	3880	9735
285	3896	9726
286	3913	9723
287	3939	9739
288	3958	9738
289	3979	9742
290	3995	9733
291	4011	9726
292	4027	9719
293	4044	9711
294	4061	9706
295	4077	9696
296	4092	9686
297	4107	9676
298	4122	9664
299	4137	9654
300	4153	9645
301	4168	9634
302	4183	9622
303	4197	9610
304	4212	9599
305	4227	9587
306	4241	9575
307	4256	9564
308	4280	9572
309	4301	9573
310	4329	9591
311	4346	9584
312	4368	9588
313	4391	9593
314	4409	9589
315	4432	9593
316	4447	9582
317	4469	9585
318	4490	9586
319	4510	9585
320	4533	9589
321	4552	9585
322	4575	9589
323	4598	9594
324	4624	9604
325	4647	9608
326	4668	9609
327	4671	9570
328	4676	9537
329	4694	9531
330	4713	9527
331	4733	9523
332	4751	9518
333	4771	9513
334	4788	9505
335	4808	9503
336	4829	9502
337	4849	9498
338	4871	9498
339	4895	9503
340	4923	9515
341	4945	9515
342	4968	9516
343	4986	9510
344	5005	9504
345	5025	9498
346	5042	9488
347	5058	9478
348	5074	9465
349	5090	9453
350	5106	9442
351	5122	9430
352	5138	9418
353	5158	9413
354	5178	9408
355	5193	9395
356	5210	9384
357	5227	9374
358	5248	9371
359	5271	9370
360	5287	9359
361	5306	9352
362	5322	9340
363	5338	9327
364	5352	9312
365	5368	9299
366	5384	9286
367	5403	9279
368	5420	9268
369	5436	9257
370	5452	9244
371	5468	9232
372	5483	9218
373	5501	9208
374	5522	9204
375	5541	9196
376	5558	9185
377	5578	9178
378	5594	9166
379	5598	9133
380	5617	9127
381	5633	9114
382	5656	9112
383	5663	9085
384	5682	9077
385	5684	9042
386	5707	9040
387	5729	9037
388	5746	9026
389	5767	9021
390	5782	9006
391	5799	8994
392	5816	8984
393	5833	8971
394	5854	8966
395	5872	8957
396	5889	8944
397	5904	8930
398	5921	8918
399	5936	8904
400	5952	8891
401	5968	8879
402	5985	8867
403	6005	8859
404	6022	8847
405	6038	8834
406	6060	8830
407	6078	8820
408	6096	8809
409	6114	8799
410	6131	8787
411	6147	8773
412	6162	8758
413	6177	8743
414	6179	8710
415	6194	8696
416	6214	8688
417	6238	8686
418	6266	8688
419	6288	8684
420	6318	8689
421	6341	8685
422	6366	8684
423	6382	8671
424	6400	8659
425	6417	8647
426	6436	8636
427	6461	8635
428	6477	8621
429	6498	8614
430	6521	8609
431	6540	8599
432	6562	8593
433	6582	8584
434	6606	8580
435	6622	8567
436	6643	8559
437	6664	8550
438	6681	8537
439	6699	8526
440	6718	8516
441	6736	8504
442	6759	8499
443	6774	8483
444	6795	8475
445	6814	8464
446	6832	8452
447	6851	8442
448	6868	8429
449	6887	8418
450	6903	8403
451	6919	8388
452	6934	8373
453	6951	8360
454	6969	8347
455	6987	8336
456	7007	8326
457	7024	8312
458	7040	8297
459	7054	8281
460	7070	8266
461	7085	8251
462	7101	8236
463	7117	8222
464	7133	8206
465	7148	8191
466	7165	8177
467	7180	8162
468	7196	8147
469	7212	8132
470	7227	8117
471	7243	8103
472	7258	8086
473	7263	8060
474	7266	8031
475	7281	8015
476	7296	8000
477	7313	7986
478	7333	7976
479	7355	7968
480	7370	7952
481	7392	7944
482	7411	7933
483	7426	7917
484	7442	7903
485	7459	7888
486	7474	7873
487	7489	7857
488	7508	7846
489	7523	7831
490	7539	7815
491	7554	7800
492	7570	7785
493	7586	7771
494	7602	7756
495	7618	7741
496	7634	7726
497	7650	7711
498	7664	7695
499	7679	7679
500	7695	7664
501	7711	7649
502	7726	7633
503	7741	7618
504	7757	7603
505	7773	7589
506	7789	7574
507	7805	7559
508	7819	7543
509	7835	7527
510	7836	7499
511	7852	7484
512	7867	7468
513	7883	7454
514	7901	7440
515	7918	7427
516	7933	7412
517	7949	7396
518	7965	7382
519	7981	7367
520	7996	7352
521	8012	7337
522	8028	7322
523	8043	7306
524	8059	7291
525	8074	7276
526	8089	7260
527	8104	7244
528	8119	7229
529	8136	7215
530	8158	7205
531	8184	7199
532	8209	7192
533	8235	7186
534	8259	7179
535	8282	7170
536	8301	7157
537	8317	7142
538	8336	7129
539	8351	7114
540	8366	7098
541	8383	7084
542	8398	7068
543	8414	7053
544	8430	7038
545	8445	7022
546	8462	7008
547	8484	6998
548	8503	6985
549	8520	6971
550	8536	6955
551	8552	6940
552	8567	6925
553	8583	6910
554	8599	6894
555	8613	6878
556	8630	6864
557	8646	6848
558	8661	6833
559	8681	6821
560	8699	6807
561	8722	6797
562	8737	6781
563	8759	6771
564	8782	6762
565	8805	6752
566	8826	6740
567	8843	6726
568	8867	6716
569	8884	6702
570	8905	6690
571	8925	6678
572	8942	6663
573	8962	6651
574	8979	6637
575	8997	6623
576	9021	6613
577	9038	6598
578	9059	6587
579	9078	6574
580	9096	6560
581	9117	6548
582	9134	6533
583	9154	6520
584	9169	6505
585	9185	6489
586	9200	6473
587	9218	6458
588	9234	6443
589	9251	6428
590	9267	6413
591	9282	6397
592	9297	6381
593	9313	6365
594	9328	6349
595	9343	6333
596	9359	6318
597	9377	6303
598	9393	6288
599	9410	6273
600	9428	6259
601	9447	6245
602	9463	6230
603	9479	6215
604	9497	6200
605	9513	6185
606	9529	6169
607	9544	6153
608	9560	6138
609	9575	6122
610	9591	6106
611	9608	6091
612	9625	6076
613	9642	6062
614	9658	6046
615	9674	6030
616	9690	6015
617	9707	6000
618	9723	5984
619	9738	5968
620	9756	5954
621	9772	5938
622	9789	5923
623	9805	5908
624	9821	5892
625	9837	5877
626	9853	5861
627	9868	5845
628	9885	5830
629	9901	5814
630	9916	5799
631	9932	5783
632	9948	5767
633	9964	5752
634	9980	5736
635	9997	5721
636	10012	5705
637	10028	5689
638	10044	5674
639	10061	5659
640	10076	5643
641	10092	5627
642	10108	5612
643	10123	5596
644	10139	5580
645	10155	5565
646	10171	5549
647	10187	5533
648	10204	5519
649	10220	5503
650	10236	5487
651	10253	5472
652	10271	5457
653	10288	5443
654	10311	5431
655	10327	5415
656	10347	5402
657	10363	5386
658	10379	5370
659	10396	5355
660	10413	5340
661	10428	5324
662	10445	5309
663	10461	5293
664	10477	5278
665	10492	5261
666	10510	5247
667	10524	5230
668	10540	5215
669	10557	5199
670	10572	5183
671	10587	5167
672	10604	5152
673	10620	5136
674	10635	5120
675	10651	5105
676	10666	5089
677	10682	5073
678	10697	5057
679	10712	5041
680	10728	5025
681	10745	5010
682	10762	4994
683	10777	4978
684	10794	4964
685	10813	4949
686	10833	4935
687	10855	4922
688	10873	4908
689	10896	4895
690	10917	4882
691	10939	4869
692	10958	4854
693	10976	4839
694	10999	4827
695	11016	4811
696	11040	4799
697	11059	4784
698	11079	4770
699	11099	4756
700	11115	4741
701	11137	4727
702	11155	4712
703	11170	4696
704	11189	4682
705	11209	4668
706	11227	4653
707	11243	4637
708	11260	4621
709	11274	4605
710	11292	4590
711	11309	4574
712	11324	4558
713	11340	4542
714	11356	4526
715	11371	4510
716	11390	4495
717	11407	4480
718	11425	4465
719	11443	4450
720	11465	4436
721	11486	4422
722	11507	4408
723	11530	4395
724	11546	4379
725	11562	4363
726	11578	4347
727	11594	4332
728	11610	4316
729	11627	4300
730	11643	4284
731	11659	4268
732	11675	4252
733	11692	4237
734	11708	4221
735	11725	4205
736	11746	4191
737	11765	4176
738	11780	4160
739	11796	4144
740	11811	4128
741	11827	4112
742	11842	4096
743	11859	4080
744	11875	4064
745	11891	4048
746	11908	4033
747	11923	4017
748	11939	4000
749	11955	3985
750	11970	3968
751	11985	3952
752	12001	3936
753	12017	3920
754	12033	3905
755	12048	3888
756	12065	3872
757	12081	3857
758	12097	3841
759	12113	3825
760	12129	3809
761	12144	3793
762	12159	3776
763	12174	3760
764	12190	3744
765	12205	3728
766	12221	3712
767	12237	3696
768	12254	3681
769	12270	3665
770	12287	3649
771	12302	3633
772	12318	3617
773	12336	3602
774	12351	3585
775	12366	3569
776	12385	3554
777	12401	3538
778	12418	3523
779	12434	3507
780	12451	3491
781	12467	3475
782	12483	3459
783	12499	3443
784	12515	3427
785	12532	3412
786	12549	3396
787	12563	3380
788	12579	3364
789	12594	3347
790	12609	3331
791	12626	3316
792	12643	3300
793	12659	3284
794	12676	3268
795	12692	3252
796	12708	3236
797	12723	3220
798	12741	3205
799	12756	3189
800	12772	3173
801	12789	3157
802	12804	3141
803	12819	3125
804	12835	3109
805	12851	3093
806	12866	3077
807	12883	3061
808	12898	3045
809	12914	3029
810	12930	3013
811	12946	2997
812	12961	2981
813	12976	2965
814	12992	2949
815	13008	2933
816	13022	2916
817	13038	2901
818	13053	2884
819	13075	2870
820	13095	2855
821	13110	2839
822	13126	2823
823	13143	2807
824	13160	2791
825	13176	2775
826	13192	2759
827	13207	2743
828	13223	2727
829	13244	2712
830	13265	2697
831	13282	2682
832	13298	2665
833	13314	2650
834	13330	2634
835	13346	2618
836	13362	2602
837	13379	2586
838	13395	2570
839	13411	2554
840	13427	2538
841	13443	2522
842	13458	2506
843	13474	2490
844	13490	2474
845	13507	2458
846	13529	2443
847	13549	2428
848	13564	2412
849	13580	2396
850	13595	2380
851	13610	2364
852	13626	2348
853	13642	2332
854	13658	2316
855	13673	2300
856	13689	2284
857	13705	2268
858	13721	2252
859	13737	2236
860	13752	2220
861	13768	2204
862	13783	2188
863	13798	2171
864	13815	2156
865	13830	2140
866	13846	2124
867	13861	2108
868	13878	2092
869	13894	2076
870	13911	2060
871	13927	2044
872	13943	2028
873	13958	2012
874	13974	1996
875	13990	1980
876	14006	1964
877	14023	1948
878	14039	1932
879	14056	1916
880	14071	1900
881	14086	1884
882	14102	1868
883	14118	1852
884	14134	1836
885	14150	1820
886	14166	1804
887	14183	1788
888	14198	1772
889	14214	1756
890	14230	1740
891	14245	1724
892	14261	1708
893	14278	1692
894	14293	1676
895	14308	1660
896	14324	1644
897	14340	1628
898	14356	1612
899	14370	1596
900	14387	1580
901	14403	1564
902	14418	1548
903	14434	1532
904	14449	1516
905	14466	1500
906	14483	1485
907	14499	1469
908	14516	1453
909	14531	1437
910	14547	1421
911	14563	1405
912	14580	1389
913	14596	1373
914	14611	1357
915	14626	1341
916	14648	1325
917	14664	1309
918	14679	1293
919	14694	1277
920	14712	1262
921	14732	1246
922	14753	1230
923	14768	1214
924	14784	1198
925	14799	1182
926	14815	1166
927	14831	1150
928	14846	1134
929	14863	1118
930	14879	1102
931	14895	1086
932	14914	1071
933	14930	1055
934	14946	1039
935	14961	1022
936	14976	1006
937	14993	991
938	15010	975
939	15026	959
940	15042	943
941	15058	927
942	15073	911
943	15089	895
944	15107	879
945	15125	863
946	15144	847
947	15161	831
948	15177	815
949	15193	799
950	15208	783
951	15224	767
952	15240	751
953	15257	735
954	15273	719
955	15289	703
956	15305	687
957	15321	671
958	15335	655
959	15352	639
960	15367	623
961	15384	607
962	15401	591
963	15415	575
964	15432	559
965	15448	543
966	15463	527
967	15479	511
968	15495	495
969	15511	479
970	15527	463
971	15543	447
972	15559	431
973	15573	415
974	15590	399
975	15606	383
976	15621	367
977	15638	351
978	15653	335
979	15669	319
980	15684	303
981	15700	287
982	15715	271
983	15730	255
984	15747	239
985	15763	223
986	15780	207
987	15797	191
988	15812	175
989	15829	159
990	15846	143
991	15862	127
992	15882	111
993	15899	95
994	15916	79
995	15932	63
996	15948	47
997	15965	31
998	15986	16
999	16002	0
