iter	Passed	Remaining
592	9740	6685
593	9756	6668
594	9775	6653
595	9793	6638
596	9808	6621
597	9823	6603
598	9838	6586
599	9852	6568
600	9867	6551
601	9882	6533
602	9897	6516
603	9912	6498
604	9927	6481
605	9942	6464
606	9958	6447
607	9974	6431
608	9990	6414
609	10006	6397
610	10022	6380
611	10038	6364
612	10053	6347
613	10069	6330
614	10085	6313
615	10101	6297
616	10116	6279
617	10132	6262
618	10148	6246
619	10163	6229
620	10177	6211
621	10193	6194
622	10209	6178
623	10224	6160
624	10240	6144
625	10262	6131
626	10284	6118
627	10307	6105
628	10332	6094
629	10353	6080
630	10375	6067
631	10395	6052
632	10411	6036
633	10428	6019
634	10444	6003
635	10460	5986
636	10476	5970
637	10492	5953
638	10507	5935
639	10521	5918
640	10536	5901
641	10551	5883
642	10566	5866
643	10582	5850
644	10597	5832
645	10612	5815
646	10626	5797
647	10641	5780
648	10656	5763
649	10671	5746
650	10691	5731
651	10706	5714
652	10723	5698
653	10742	5683
654	10759	5667
655	10776	5650
656	10792	5634
657	10809	5618
658	10825	5601
659	10840	5584
660	10856	5567
661	10874	5552
662	10896	5538
663	10922	5526
664	10938	5510
665	10954	5493
666	10970	5477
667	10987	5460
668	11003	5444
669	11019	5427
670	11034	5410
671	11050	5393
672	11066	5376
673	11083	5360
674	11097	5343
675	11112	5326
676	11127	5309
677	11142	5291
678	11159	5275
679	11175	5258
680	11190	5242
681	11207	5225
682	11223	5208
683	11239	5192
684	11254	5175
685	11270	5158
686	11283	5140
687	11298	5123
688	11314	5107
689	11330	5090
690	11346	5073
691	11362	5057
692	11379	5040
693	11395	5024
694	11416	5010
695	11434	4994
696	11450	4977
697	11475	4964
698	11494	4949
699	11515	4935
700	11534	4919
701	11548	4902
702	11567	4887
703	11586	4871
704	11603	4855
705	11624	4840
706	11640	4823
707	11658	4808
708	11679	4793
709	11698	4778
710	11719	4763
711	11737	4747
712	11756	4732
713	11775	4716
714	11790	4699
715	11809	4684
716	11825	4667
717	11840	4650
718	11855	4633
719	11871	4616
720	11886	4599
721	11902	4583
722	11922	4567
723	11939	4551
724	11957	4535
725	11972	4518
726	11988	4501
727	12004	4485
728	12020	4468
729	12035	4451
730	12052	4435
731	12068	4418
732	12083	4401
733	12099	4384
734	12115	4368
735	12130	4351
736	12147	4334
737	12161	4317
738	12175	4300
739	12191	4283
740	12208	4267
741	12225	4250
742	12241	4234
743	12256	4217
744	12271	4200
745	12287	4183
746	12302	4166
747	12317	4149
748	12333	4133
749	12349	4116
750	12366	4100
751	12381	4083
752	12397	4066
753	12414	4050
754	12430	4033
755	12445	4016
756	12461	4000
757	12477	3983
758	12492	3966
759	12506	3949
760	12522	3932
761	12538	3916
762	12554	3899
763	12570	3882
764	12586	3866
765	12602	3849
766	12618	3833
767	12634	3816
768	12650	3799
769	12665	3783
770	12683	3767
771	12700	3750
772	12716	3734
773	12732	3717
774	12748	3701
775	12763	3684
776	12779	3667
777	12795	3651
778	12811	3634
779	12827	3618
780	12843	3601
781	12861	3585
782	12878	3569
783	12894	3552
784	12914	3537
785	12930	3520
786	12946	3503
787	12965	3488
788	12980	3471
789	12996	3454
790	13012	3438
791	13026	3421
792	13043	3404
793	13058	3388
794	13074	3371
795	13089	3354
796	13105	3338
797	13120	3321
798	13134	3304
799	13150	3287
800	13165	3270
801	13183	3254
802	13200	3238
803	13214	3221
804	13229	3204
805	13245	3188
806	13260	3171
807	13275	3154
808	13289	3137
809	13304	3120
810	13320	3104
811	13335	3087
812	13351	3071
813	13366	3054
814	13381	3037
815	13396	3020
816	13412	3004
817	13431	2988
818	13448	2972
819	13463	2955
820	13478	2938
821	13495	2922
822	13510	2905
823	13525	2888
824	13539	2871
825	13554	2855
826	13570	2838
827	13584	2821
828	13601	2805
829	13616	2788
830	13630	2772
831	13645	2755
832	13662	2739
833	13678	2722
834	13693	2705
835	13710	2689
836	13724	2672
837	13740	2656
838	13757	2639
839	13772	2623
840	13789	2607
841	13806	2590
842	13822	2574
843	13838	2557
844	13853	2541
845	13866	2524
846	13882	2507
847	13897	2491
848	13911	2474
849	13926	2457
850	13941	2441
851	13957	2424
852	13971	2407
853	13987	2391
854	14003	2374
855	14020	2358
856	14036	2342
857	14052	2325
858	14069	2309
859	14084	2292
860	14101	2276
861	14116	2259
862	14131	2243
863	14149	2227
864	14170	2211
865	14187	2195
866	14202	2178
867	14217	2162
868	14234	2145
869	14249	2129
870	14266	2112
871	14281	2096
872	14297	2079
873	14313	2063
874	14329	2047
875	14344	2030
876	14359	2013
877	14373	1997
878	14388	1980
879	14402	1964
880	14417	1947
881	14437	1931
882	14460	1916
883	14477	1899
884	14492	1883
885	14508	1866
886	14529	1850
887	14546	1834
888	14562	1818
889	14578	1801
890	14595	1785
891	14611	1769
892	14627	1752
893	14644	1736
894	14660	1719
895	14678	1703
896	14693	1687
897	14712	1671
898	14735	1655
899	14756	1639
900	14773	1623
901	14788	1606
902	14805	1590
903	14821	1573
904	14838	1557
905	14854	1541
906	14870	1524
907	14887	1508
908	14902	1491
909	14921	1475
910	14934	1459
911	14950	1442
912	14967	1426
913	14984	1409
914	15000	1393
915	15015	1376
916	15034	1360
917	15055	1344
918	15072	1328
919	15088	1312
920	15103	1295
921	15118	1279
922	15132	1262
923	15146	1245
924	15162	1229
925	15178	1212
926	15192	1196
927	15208	1180
928	15225	1163
929	15241	1147
930	15257	1130
931	15271	1114
932	15286	1097
933	15301	1081
934	15317	1064
935	15334	1048
936	15350	1032
937	15366	1015
938	15382	999
939	15397	982
940	15412	966
941	15427	949
942	15441	933
943	15457	916
944	15473	900
945	15489	884
946	15504	867
947	15518	851
948	15533	834
949	15548	818
950	15564	801
951	15581	785
952	15595	769
953	15610	752
954	15631	736
955	15649	720
956	15663	703
957	15678	687
958	15693	670
959	15707	654
960	15723	638
961	15738	621
962	15753	605
963	15769	588
964	15784	572
965	15800	556
966	15819	539
967	15836	523
968	15851	507
969	15866	490
970	15881	474
971	15896	457
972	15911	441
973	15928	425
974	15948	408
975	15966	392
976	15981	376
977	15997	359
978	16011	343
979	16030	327
980	16046	310
981	16063	294
982	16081	278
983	16097	261
984	16113	245
985	16128	229
986	16143	212
987	16158	196
988	16172	179
989	16188	163
990	16204	147
991	16221	130
992	16236	114
993	16252	98
994	16268	81
995	16283	65
996	16300	49
997	16315	32
998	16330	16
999	16344	0
