iter	Passed	Remaining
409	5935	8541
410	5955	8535
411	5972	8524
412	5993	8518
413	6011	8508
414	6028	8498
415	6049	8492
416	6065	8479
417	6084	8472
418	6099	8457
419	6114	8443
420	6129	8429
421	6144	8415
422	6159	8401
423	6174	8388
424	6191	8376
425	6206	8363
426	6221	8348
427	6236	8335
428	6253	8323
429	6269	8311
430	6273	8281
431	6290	8270
432	6307	8259
433	6326	8250
434	6346	8243
435	6363	8231
436	6379	8218
437	6396	8207
438	6413	8195
439	6426	8179
440	6441	8165
441	6457	8152
442	6473	8139
443	6489	8127
444	6506	8115
445	6521	8101
446	6536	8086
447	6551	8072
448	6567	8059
449	6583	8046
450	6599	8034
451	6616	8021
452	6631	8007
453	6648	7995
454	6664	7982
455	6681	7970
456	6697	7957
457	6712	7943
458	6729	7931
459	6745	7918
460	6762	7906
461	6779	7894
462	6796	7882
463	6811	7868
464	6828	7856
465	6845	7843
466	6861	7831
467	6877	7818
468	6894	7806
469	6911	7793
470	6927	7780
471	6942	7766
472	6959	7753
473	6974	7739
474	6991	7727
475	7006	7713
476	7021	7698
477	7037	7685
478	7053	7671
479	7069	7658
480	7088	7648
481	7104	7634
482	7119	7620
483	7137	7609
484	7153	7596
485	7169	7582
486	7186	7570
487	7203	7557
488	7220	7545
489	7236	7532
490	7252	7518
491	7267	7503
492	7282	7488
493	7298	7475
494	7315	7462
495	7330	7448
496	7344	7433
497	7359	7418
498	7375	7405
499	7391	7391
500	7406	7376
501	7420	7360
502	7436	7348
503	7439	7320
504	7454	7307
505	7471	7294
506	7487	7280
507	7503	7267
508	7519	7253
509	7535	7239
510	7550	7225
511	7571	7216
512	7591	7206
513	7610	7196
514	7630	7185
515	7645	7171
516	7660	7157
517	7676	7142
518	7691	7128
519	7705	7112
520	7720	7098
521	7735	7083
522	7752	7070
523	7766	7055
524	7783	7042
525	7798	7027
526	7813	7012
527	7829	6999
528	7844	6984
529	7859	6969
530	7875	6956
531	7896	6946
532	7912	6932
533	7927	6918
534	7944	6904
535	7960	6891
536	7976	6877
537	7991	6862
538	8006	6848
539	8021	6832
540	8035	6817
541	8051	6804
542	8068	6790
543	8083	6775
544	8098	6761
545	8113	6746
546	8128	6731
547	8143	6716
548	8158	6701
549	8172	6686
550	8187	6672
551	8204	6658
552	8220	6644
553	8236	6630
554	8250	6615
555	8266	6601
556	8280	6586
557	8295	6571
558	8310	6556
559	8326	6542
560	8341	6527
561	8356	6512
562	8370	6497
563	8384	6481
564	8398	6466
565	8412	6450
566	8428	6436
567	8445	6422
568	8461	6409
569	8476	6394
570	8491	6379
571	8506	6364
572	8521	6349
573	8536	6335
574	8551	6321
575	8568	6307
576	8583	6292
577	8598	6277
578	8613	6263
579	8628	6248
580	8644	6233
581	8659	6219
582	8675	6205
583	8692	6191
584	8707	6177
585	8722	6162
586	8738	6148
587	8754	6133
588	8771	6120
589	8786	6106
590	8801	6091
591	8817	6076
592	8832	6061
593	8848	6047
594	8862	6032
595	8876	6017
596	8891	6002
597	8906	5987
598	8920	5971
599	8937	5958
600	8953	5944
601	8968	5929
602	8983	5914
603	8998	5899
604	9012	5884
605	9028	5869
606	9043	5854
607	9059	5841
608	9076	5827
609	9093	5813
610	9109	5799
611	9123	5784
612	9137	5768
613	9151	5753
614	9165	5737
615	9181	5723
616	9196	5708
617	9212	5694
618	9228	5680
619	9244	5666
620	9259	5651
621	9275	5636
622	9290	5621
623	9306	5607
624	9322	5593
625	9338	5579
626	9354	5565
627	9371	5551
628	9387	5536
629	9402	5522
630	9418	5507
631	9434	5493
632	9448	5478
633	9464	5463
634	9481	5449
635	9497	5435
636	9514	5421
637	9531	5408
638	9553	5397
639	9578	5388
640	9598	5375
641	9626	5368
642	9648	5356
643	9671	5346
644	9688	5332
645	9709	5320
646	9728	5307
647	9744	5293
648	9765	5281
649	9780	5266
650	9800	5254
651	9823	5243
652	9839	5228
653	9860	5216
654	9880	5204
655	9897	5190
656	9919	5178
657	9939	5166
658	9959	5153
659	9977	5139
660	9993	5125
661	10014	5113
662	10030	5098
663	10048	5084
664	10067	5071
665	10082	5056
666	10097	5041
667	10115	5027
668	10132	5012
669	10148	4998
670	10165	4984
671	10180	4969
672	10197	4954
673	10216	4941
674	10231	4926
675	10245	4910
676	10263	4896
677	10276	4880
678	10291	4865
679	10310	4851
680	10326	4837
681	10342	4822
682	10361	4809
683	10375	4793
684	10390	4777
685	10409	4764
686	10423	4748
687	10439	4734
688	10458	4720
689	10473	4705
690	10488	4690
691	10507	4676
692	10522	4661
693	10538	4646
694	10557	4633
695	10577	4619
696	10597	4607
697	10613	4591
698	10628	4576
699	10646	4562
700	10662	4547
701	10677	4532
702	10693	4517
703	10709	4502
704	10724	4487
705	10739	4472
706	10757	4458
707	10772	4442
708	10787	4427
709	10805	4413
710	10820	4398
711	10839	4384
712	10860	4371
713	10879	4357
714	10898	4344
715	10913	4328
716	10929	4313
717	10948	4300
718	10965	4285
719	10981	4270
720	10997	4255
721	11012	4240
722	11028	4225
723	11043	4209
724	11059	4195
725	11076	4180
726	11092	4165
727	11108	4150
728	11125	4135
729	11146	4122
730	11163	4107
731	11177	4092
732	11191	4076
733	11208	4061
734	11224	4046
735	11239	4031
736	11253	4015
737	11268	4000
738	11284	3985
739	11299	3969
740	11314	3954
741	11329	3939
742	11343	3923
743	11359	3908
744	11374	3893
745	11390	3878
746	11405	3862
747	11419	3847
748	11435	3832
749	11453	3817
750	11471	3803
751	11487	3788
752	11503	3773
753	11519	3758
754	11534	3743
755	11549	3727
756	11564	3712
757	11579	3696
758	11594	3681
759	11612	3667
760	11634	3653
761	11657	3641
762	11678	3627
763	11703	3615
764	11726	3602
765	11748	3588
766	11764	3573
767	11780	3558
768	11794	3543
769	11810	3527
770	11827	3513
771	11848	3499
772	11863	3483
773	11877	3468
774	11893	3452
775	11908	3437
776	11924	3422
777	11939	3406
778	11954	3391
779	11969	3376
780	11985	3360
781	11999	3345
782	12014	3329
783	12030	3314
784	12045	3299
785	12060	3283
786	12075	3268
787	12091	3252
788	12107	3237
789	12123	3222
790	12139	3207
791	12154	3192
792	12170	3176
793	12185	3161
794	12201	3146
795	12216	3130
796	12232	3115
797	12248	3100
798	12264	3085
799	12279	3069
800	12295	3054
801	12311	3039
802	12326	3024
803	12342	3008
804	12358	2993
805	12373	2978
806	12388	2962
807	12402	2947
808	12417	2931
809	12432	2916
810	12448	2900
811	12463	2885
812	12476	2869
813	12492	2854
814	12508	2839
815	12525	2824
816	12539	2808
817	12553	2793
818	12570	2778
819	12586	2762
820	12602	2747
821	12618	2732
822	12634	2717
823	12649	2701
824	12663	2686
825	12680	2671
826	12697	2656
827	12712	2640
828	12727	2625
829	12741	2609
830	12755	2593
831	12770	2578
832	12785	2563
833	12799	2547
834	12815	2532
835	12833	2517
836	12848	2502
837	12864	2486
838	12880	2471
839	12895	2456
840	12910	2440
841	12927	2425
842	12942	2410
843	12957	2395
844	12972	2379
845	12989	2364
846	13005	2349
847	13020	2333
848	13035	2318
849	13050	2303
850	13066	2287
851	13082	2272
852	13098	2257
853	13114	2241
854	13129	2226
855	13144	2211
856	13160	2195
857	13176	2180
858	13192	2165
859	13208	2150
860	13224	2134
861	13239	2119
862	13254	2104
863	13270	2088
864	13286	2073
865	13301	2058
866	13317	2042
867	13332	2027
868	13348	2012
869	13363	1996
870	13378	1981
871	13392	1965
872	13406	1950
873	13421	1934
874	13436	1919
875	13451	1904
876	13467	1888
877	13481	1873
878	13496	1857
879	13511	1842
880	13526	1827
881	13542	1811
882	13557	1796
883	13572	1781
884	13589	1765
885	13604	1750
886	13619	1735
887	13636	1719
888	13652	1704
889	13666	1689
890	13681	1673
891	13696	1658
892	13711	1642
893	13726	1627
894	13740	1612
895	13756	1596
896	13772	1581
897	13787	1566
898	13803	1550
899	13817	1535
900	13839	1520
901	13859	1505
902	13880	1490
903	13898	1475
904	13912	1460
905	13927	1445
906	13943	1429
907	13959	1414
908	13975	1399
909	13990	1383
910	14004	1368
911	14018	1352
912	14033	1337
913	14047	1321
914	14063	1306
915	14078	1291
916	14092	1275
917	14111	1260
918	14129	1245
919	14148	1230
920	14168	1215
921	14182	1199
922	14199	1184
923	14215	1169
924	14230	1153
925	14246	1138
926	14260	1123
927	14274	1107
928	14289	1092
929	14304	1076
930	14319	1061
931	14333	1045
932	14350	1030
933	14365	1015
934	14381	999
935	14396	984
936	14411	968
937	14425	953
938	14440	938
939	14455	922
940	14470	907
941	14484	891
942	14499	876
943	14514	861
944	14531	845
945	14546	830
946	14561	814
947	14576	799
948	14593	784
949	14609	768
950	14625	753
951	14640	738
952	14657	722
953	14672	707
954	14687	692
955	14701	676
956	14718	661
957	14735	646
958	14751	630
959	14767	615
960	14782	599
961	14798	584
962	14813	569
963	14829	553
964	14845	538
965	14861	523
966	14877	507
967	14893	492
968	14909	476
969	14923	461
970	14941	446
971	14960	430
972	14977	415
973	14994	400
974	15010	384
975	15026	369
976	15041	354
977	15057	338
978	15073	323
979	15089	307
980	15105	292
981	15121	277
982	15137	261
983	15152	246
984	15168	230
985	15183	215
986	15198	200
987	15213	184
988	15229	169
989	15245	153
990	15262	138
991	15279	123
992	15295	107
993	15310	92
994	15325	77
995	15341	61
996	15356	46
997	15372	30
998	15387	15
999	15402	0
